bias_brut;rmse;bias_rel;relative_rmse;biais_out_20percent;nb_out_20percent;n;R2;val;Combination
0.002323215;3.070125058;0.114853676;0.378067988;0.37507562;1240;3306;0.851503498;CV10F;C0_C4_C12rf
0.199667033;2.765427528;0.121616723;0.363375495;0.384963768;425;1104;0.8593315;Test;C0_C4_C12rf
0.22060978;4.073760298;0.236626155;0.618604313;0.5;11;22;0.312362185;Moreira et al. (2023);C0_C4_C12rf
0.399619813;1.854565648;0.103778284;0.224380937;0.290249433;1280;4410;0.902518906;Arab-Alameddine et al. (2012);C0_C4_C12rf
-0.128791517;3.16242212;0.279336241;0.660605512;0.462794918;1530;3306;0.844350085;CV10F;C0_C4_C12svm
0.009293003;2.790947823;0.283535489;0.653323144;0.472826087;522;1104;0.852673414;Test;C0_C4_C12svm
-1.03327516;4.653519451;0.116402173;0.655830857;0.363636364;8;22;0.140158497;Moreira et al. (2023);C0_C4_C12svm
0.400151179;1.956112439;0.180637933;0.344285628;0.41814059;1844;4410;0.890778048;Arab-Alameddine et al. (2012);C0_C4_C12svm
-0.001965924;3.016001628;0.134977814;0.40853709;0.396854204;1312;3306;0.856693038;CV10F;C0_C4_C12xgb
0.205483292;2.782964172;0.14463429;0.395452823;0.394927536;436;1104;0.858057011;Test;C0_C4_C12xgb
-0.517935281;4.558625211;0.15824435;0.635640387;0.409090909;9;22;0.165053152;Moreira et al. (2023);C0_C4_C12xgb
0.842652864;2.105483983;0.203403887;0.332716668;0.512698413;2261;4410;0.8881835;Arab-Alameddine et al. (2012);C0_C4_C12xgb
0.001601978;2.858954833;0.223596317;0.532672886;0.434361766;1436;3306;0.871228816;CV10F;C0_C4_C6glmnet
0.063242992;2.465236331;0.226200736;0.527942771;0.43115942;476;1104;0.884750426;Test;C0_C4_C6glmnet
2.793444203;8.914884755;0.875093214;2.004869008;0.5;11;22;0.074302783;Moreira et al. (2023);C0_C4_C6glmnet
0.461442322;2.196238718;0.1621353;0.327808451;0.423582766;1868;4410;0.862788532;Arab-Alameddine et al. (2012);C0_C4_C6glmnet
-0.000587874;2.745823403;0.087515809;0.309734336;0.325771325;1077;3306;0.881319005;CV10F;C0_C4_C6rf
0.120216944;2.452953465;0.088060797;0.299073178;0.323369565;357;1104;0.887988062;Test;C0_C4_C6rf
0.471720573;3.605852081;0.213152885;0.613451807;0.454545455;10;22;0.460798163;Moreira et al. (2023);C0_C4_C6rf
-0.300898893;1.673432975;-0.015431518;0.167298387;0.069387755;306;4410;0.919487213;Arab-Alameddine et al. (2012);C0_C4_C6rf
-0.152646968;2.866573514;0.209848553;0.53307545;0.415607985;1374;3306;0.871670521;CV10F;C0_C4_C6svm
-0.090302056;2.474626353;0.212415222;0.529048275;0.412137681;455;1104;0.884969952;Test;C0_C4_C6svm
2.715280501;8.885622933;0.865250818;2.003027327;0.454545455;10;22;0.071575341;Moreira et al. (2023);C0_C4_C6svm
0.438958813;2.227504576;0.16232745;0.333246879;0.420634921;1855;4410;0.857763007;Arab-Alameddine et al. (2012);C0_C4_C6svm
-0.014777172;2.676495625;0.089580735;0.315576247;0.317301875;1049;3306;0.887148803;CV10F;C0_C4_C6xgb
0.087216094;2.43675937;0.091675222;0.304988181;0.310688406;343;1104;0.889789848;Test;C0_C4_C6xgb
1.129285201;3.583263913;0.348866271;0.746752067;0.454545455;10;22;0.543701536;Moreira et al. (2023);C0_C4_C6xgb
0.120148721;1.813182354;0.055909476;0.198075046;0.201587302;889;4410;0.901477011;Arab-Alameddine et al. (2012);C0_C4_C6xgb
0.002758642;2.946162266;0.232279578;0.549583818;0.436479129;1443;3306;0.863254867;CV10F;C0_C4_C8glmnet
0.072812695;2.527461205;0.234680888;0.542974811;0.43115942;476;1104;0.878874748;Test;C0_C4_C8glmnet
4.255482502;11.94339483;1.127423858;2.671087813;0.545454545;12;22;0.063409358;Moreira et al. (2023);C0_C4_C8glmnet
0.57982978;2.345038858;0.181283919;0.352133949;0.437641723;1930;4410;0.849256937;Arab-Alameddine et al. (2012);C0_C4_C8glmnet
-0.00214374;2.813575591;0.092166795;0.322099939;0.332123412;1098;3306;0.875361447;CV10F;C0_C4_C8rf
0.134788105;2.516756866;0.096144853;0.311847976;0.333333333;368;1104;0.88218047;Test;C0_C4_C8rf
0.447781756;3.381382359;0.187446169;0.510472015;0.409090909;9;22;0.520752775;Moreira et al. (2023);C0_C4_C8rf
-0.244012246;1.663146669;-0.001906812;0.165379781;0.072789116;321;4410;0.919378347;Arab-Alameddine et al. (2012);C0_C4_C8rf
-0.192913345;2.95702277;0.191688082;0.511060567;0.403508772;1334;3306;0.863148091;CV10F;C0_C4_C8svm
-0.132420019;2.523355902;0.192092744;0.501745096;0.394927536;436;1104;0.880111921;Test;C0_C4_C8svm
4.34614138;12.46022038;1.152316761;2.776906726;0.545454545;12;22;0.058082697;Moreira et al. (2023);C0_C4_C8svm
0.587468669;2.464336531;0.176586745;0.353859062;0.431292517;1902;4410;0.836396659;Arab-Alameddine et al. (2012);C0_C4_C8svm
-0.010076972;2.713106646;0.079764565;0.31527764;0.301572898;997;3306;0.884037148;CV10F;C0_C4_C8xgb
0.10072023;2.480961052;0.086588054;0.303364135;0.307971014;340;1104;0.885207986;Test;C0_C4_C8xgb
1.676669934;3.778702314;0.456504859;0.91954836;0.590909091;13;22;0.576232853;Moreira et al. (2023);C0_C4_C8xgb
0.202375917;1.864135949;0.071445149;0.222859257;0.26031746;1148;4410;0.896880101;Arab-Alameddine et al. (2012);C0_C4_C8xgb
0.004701572;4.872272234;0.607551834;1.30516669;0.546279492;1806;3306;0.626039217;CV10F;C0_C6_C12glmnet
0.186467;4.319150863;0.604873701;1.285920485;0.532608696;588;1104;0.646720812;Test;C0_C6_C12glmnet
-4.187961492;13.76209118;-0.437597926;2.365746436;0.318181818;7;22;0.001543736;Moreira et al. (2023);C0_C6_C12glmnet
2.071673165;3.545564666;0.529239165;0.765894054;0.733786848;3236;4410;0.768834272;Arab-Alameddine et al. (2012);C0_C6_C12glmnet
0.016087786;4.593148332;0.268339392;0.744895013;0.418027828;1382;3306;0.667952538;CV10F;C0_C6_C12rf
0.207764637;4.091049099;0.255491332;0.691252512;0.41576087;459;1104;0.68956111;Test;C0_C6_C12rf
1.056287872;6.226928344;0.43392072;0.884827024;0.5;11;22;0.074024436;Moreira et al. (2023);C0_C6_C12rf
3.355937387;4.690365333;0.691940531;0.903726847;0.801587302;3535;4410;0.71865129;Arab-Alameddine et al. (2012);C0_C6_C12rf
-0.761539441;4.927540072;0.361838605;0.98251065;0.453418028;1499;3306;0.626814669;CV10F;C0_C6_C12svm
-0.589613687;4.352987633;0.359707002;0.96457023;0.456521739;504;1104;0.647152417;Test;C0_C6_C12svm
-5.002061534;14.04734788;-0.611517323;2.411106077;0.272727273;6;22;0.001947197;Moreira et al. (2023);C0_C6_C12svm
1.281395852;3.147521317;0.365951105;0.588389857;0.633786848;2795;4410;0.765297302;Arab-Alameddine et al. (2012);C0_C6_C12svm
-0.077151469;4.536939817;0.306244143;0.788276149;0.448578342;1483;3306;0.675928955;CV10F;C0_C6_C12xgb
0.128311289;3.975819471;0.294604736;0.730691445;0.444746377;491;1104;0.702034775;Test;C0_C6_C12xgb
0.299667885;6.343915005;0.372722423;0.900597671;0.5;11;22;0.021948021;Moreira et al. (2023);C0_C6_C12xgb
3.381966386;4.497979492;0.749586734;0.977307014;0.815646259;3597;4410;0.747129999;Arab-Alameddine et al. (2012);C0_C6_C12xgb
0.00466642;4.456457707;0.502528094;1.092384527;0.52661827;1741;3306;0.687130921;CV10F;C0_C6_C8glmnet
0.114416895;3.862292032;0.496627638;1.072997248;0.516304348;570;1104;0.717393257;Test;C0_C6_C8glmnet
6.722496861;16.03141253;1.571542031;3.642960187;0.681818182;15;22;0.053352393;Moreira et al. (2023);C0_C6_C8glmnet
1.917297942;4.15327352;0.469148206;0.726991053;0.653968254;2884;4410;0.680430652;Arab-Alameddine et al. (2012);C0_C6_C8glmnet
0.022002657;4.21188257;0.219172315;0.608595731;0.421960073;1395;3306;0.720559512;CV10F;C0_C6_C8rf
0.253622061;3.728061837;0.222457742;0.587685992;0.43115942;476;1104;0.741604923;Test;C0_C6_C8rf
1.619746044;5.942720577;0.366699868;0.823140578;0.5;11;22;0.234595707;Moreira et al. (2023);C0_C6_C8rf
2.311253212;4.141081284;0.50160412;0.76245372;0.645578231;2847;4410;0.691590807;Arab-Alameddine et al. (2012);C0_C6_C8rf
-0.544555406;4.51180348;0.350690089;0.908599208;0.457652753;1513;3306;0.684562364;CV10F;C0_C6_C8svm
-0.47774585;3.876328606;0.342680945;0.889342949;0.447463768;494;1104;0.723558506;Test;C0_C6_C8svm
7.196735961;18.2103672;1.685452301;4.085235569;0.681818182;15;22;0.043256729;Moreira et al. (2023);C0_C6_C8svm
1.802349457;4.391508966;0.424067956;0.689409915;0.62675737;2764;4410;0.655354412;Arab-Alameddine et al. (2012);C0_C6_C8svm
-0.016965184;4.214756678;0.230754254;0.623521728;0.422262553;1396;3306;0.720174188;CV10F;C0_C6_C8xgb
0.231697039;3.609003445;0.230874939;0.584160123;0.442028986;488;1104;0.757772064;Test;C0_C6_C8xgb
2.090123906;5.59382193;0.551425971;1.112847984;0.590909091;13;22;0.274875506;Moreira et al. (2023);C0_C6_C8xgb
2.514959915;4.243714533;0.542345523;0.792849006;0.685034014;3021;4410;0.706114149;Arab-Alameddine et al. (2012);C0_C6_C8xgb
0.004685402;5.871566041;0.879541301;1.855131823;0.562008469;1858;3306;0.456942347;CV10F;C0_C8_C12glmnet
0.107630079;5.23517509;0.86385715;1.826118407;0.561594203;620;1104;0.481201393;Test;C0_C8_C12glmnet
-4.397501559;15.02810747;-0.316611949;2.692109542;0.318181818;7;22;0.012225665;Moreira et al. (2023);C0_C8_C12glmnet
3.364858653;4.923765119;0.815560862;1.128299733;0.80430839;3547;4410;0.67557752;Arab-Alameddine et al. (2012);C0_C8_C12glmnet
-0.005476325;5.298148554;0.372217507;1.031425509;0.448578342;1483;3306;0.55803512;CV10F;C0_C8_C12rf
0.211944202;4.615660077;0.358478862;0.948623159;0.445652174;492;1104;0.598665553;Test;C0_C8_C12rf
3.660099865;6.719847587;1.346879398;2.204779896;0.727272727;16;22;0.003387561;Moreira et al. (2023);C0_C8_C12rf
6.628109694;8.067031679;1.423123718;1.81168377;0.865079365;3815;4410;0.496665966;Arab-Alameddine et al. (2012);C0_C8_C12rf
-0.930009782;6.057159817;0.458054291;1.234852474;0.456140351;1508;3306;0.448196144;CV10F;C0_C8_C12svm
-0.884349207;5.270755503;0.443184242;1.206292205;0.44384058;490;1104;0.488361469;Test;C0_C8_C12svm
-8.615307273;22.82414078;-1.063004558;4.393925277;0.272727273;6;22;0.021345799;Moreira et al. (2023);C0_C8_C12svm
3.6641096;6.281147246;0.737313503;1.015473904;0.773015873;3409;4410;0.612392241;Arab-Alameddine et al. (2012);C0_C8_C12svm
-0.081291288;5.245199707;0.40293246;1.036746936;0.467634604;1546;3306;0.566677203;CV10F;C0_C8_C12xgb
0.077037782;4.602654261;0.382026172;0.962302224;0.461050725;509;1104;0.598625874;Test;C0_C8_C12xgb
1.304829343;6.828423727;0.816656481;1.627773116;0.545454545;12;22;0.005240969;Moreira et al. (2023);C0_C8_C12xgb
6.091500747;7.492328539;1.328332034;1.701800384;0.849433107;3746;4410;0.519232973;Arab-Alameddine et al. (2012);C0_C8_C12xgb
0.001259218;1.995645172;0.111127247;0.295572134;0.292800968;968;3306;0.937281606;CV10F;C1_C2_C12glmnet
-0.131650151;1.916211322;0.100222227;0.289035711;0.291666667;322;1104;0.931991032;Test;C1_C2_C12glmnet
0.213344784;3.095109908;0.176253225;0.671491985;0.363636364;8;22;0.671363821;Moreira et al. (2023);C1_C2_C12glmnet
0.694145506;1.993448628;0.140842566;0.259178835;0.347165533;1531;4410;0.908622905;Arab-Alameddine et al. (2012);C1_C2_C12glmnet
-0.048635746;1.725374225;0.023589433;0.154844407;0.111917725;370;3306;0.953492896;CV10F;C1_C2_C12rf
-0.090954568;1.503733726;0.012305107;0.149081895;0.096014493;106;1104;0.957268345;Test;C1_C2_C12rf
0.412420671;3.251715575;0.144862554;0.53220811;0.363636364;8;22;0.67868045;Moreira et al. (2023);C1_C2_C12rf
1.186727671;2.234869841;0.223496423;0.35652541;0.48185941;2125;4410;0.901731544;Arab-Alameddine et al. (2012);C1_C2_C12rf
-0.038634578;2.017837977;0.126761464;0.327405118;0.305807623;1011;3306;0.93642259;CV10F;C1_C2_C12svm
-0.173701281;1.939686159;0.115126518;0.320269923;0.299818841;331;1104;0.932554013;Test;C1_C2_C12svm
0.18505755;3.012272127;0.189786284;0.697874066;0.363636364;8;22;0.672815781;Moreira et al. (2023);C1_C2_C12svm
0.877915864;2.193485458;0.174363654;0.294959759;0.396598639;1749;4410;0.898079901;Arab-Alameddine et al. (2012);C1_C2_C12svm
-0.022838812;1.630806689;0.022942472;0.154029653;0.102238355;338;3306;0.958141093;CV10F;C1_C2_C12xgb
-0.078849567;1.457842476;0.013017249;0.149271503;0.091485507;101;1104;0.95979398;Test;C1_C2_C12xgb
0.420496795;3.43220907;0.160274076;0.5781103;0.363636364;8;22;0.648422799;Moreira et al. (2023);C1_C2_C12xgb
0.847090054;2.19293633;0.153538385;0.301139993;0.370975057;1636;4410;0.897792294;Arab-Alameddine et al. (2012);C1_C2_C12xgb
0.001182901;2.089947749;0.102371477;0.277307229;0.286448881;947;3306;0.931186395;CV10F;C1_C2_C3glmnet
0.160154204;1.725850704;0.112699076;0.274083944;0.308876812;341;1104;0.944800664;Test;C1_C2_C3glmnet
-0.854028473;2.711754576;-0.132303641;0.350849327;0.136363636;3;22;0.741600426;Moreira et al. (2023);C1_C2_C3glmnet
-1.916815357;3.05745896;-0.218938737;0.282185942;0.010884354;48;4410;0.862138799;Arab-Alameddine et al. (2012);C1_C2_C3glmnet
-0.026809694;1.996380207;0.044500666;0.210386182;0.144283122;477;3306;0.937261646;CV10F;C1_C2_C3rf
0.130403534;1.571242945;0.048022476;0.204874327;0.15307971;169;1104;0.954516349;Test;C1_C2_C3rf
0.29049205;2.965596153;0.040378177;0.450036012;0.227272727;5;22;0.759859333;Moreira et al. (2023);C1_C2_C3rf
-1.666715624;2.981231158;-0.175880631;0.296850515;0.065306122;288;4410;0.844652848;Arab-Alameddine et al. (2012);C1_C2_C3rf
-0.098170125;2.14382888;0.132083584;0.339179297;0.313974592;1038;3306;0.929377598;CV10F;C1_C2_C3svm
0.037062735;1.72310586;0.138504341;0.333333888;0.317934783;351;1104;0.944071211;Test;C1_C2_C3svm
-0.798333772;2.489097945;-0.114758704;0.320011109;0.181818182;4;22;0.778966648;Moreira et al. (2023);C1_C2_C3svm
-2.006935959;3.225708591;-0.213912313;0.285785588;0.021088435;93;4410;0.853929307;Arab-Alameddine et al. (2012);C1_C2_C3svm
-0.022351207;1.930320666;0.04266347;0.215826869;0.152450091;504;3306;0.941305604;CV10F;C1_C2_C3xgb
0.141450846;1.652623492;0.048793038;0.21172562;0.161231884;178;1104;0.950536005;Test;C1_C2_C3xgb
0.222119727;2.935546193;0.029746178;0.445980532;0.227272727;5;22;0.75237879;Moreira et al. (2023);C1_C2_C3xgb
-1.43902493;2.836528129;-0.146904296;0.280358699;0.077324263;341;4410;0.836537575;Arab-Alameddine et al. (2012);C1_C2_C3xgb
0.000383467;1.359601658;0.054433768;0.166784429;0.135511192;448;3306;0.970886855;CV10F;C1_C2_C4glmnet
0.053997636;1.038662924;0.056256937;0.159857314;0.130434783;144;1104;0.979588904;Test;C1_C2_C4glmnet
-0.516366425;1.311290452;-0.079472715;0.221400689;0.090909091;2;22;0.934962956;Moreira et al. (2023);C1_C2_C4glmnet
-1.448558635;2.323217837;-0.173118574;0.223161733;0.002040816;9;4410;0.923336138;Arab-Alameddine et al. (2012);C1_C2_C4glmnet
-0.044741907;1.244110917;0.010602109;0.112257358;0.036902601;122;3306;0.975775726;CV10F;C1_C2_C4rf
0.048112404;1.062558551;0.011774396;0.108755246;0.039855072;44;1104;0.978991084;Test;C1_C2_C4rf
0.398727394;1.284472396;0.056305024;0.274816627;0.272727273;6;22;0.935021438;Moreira et al. (2023);C1_C2_C4rf
-0.723599336;1.919226743;-0.078482193;0.201988011;0.084126984;371;4410;0.909341198;Arab-Alameddine et al. (2012);C1_C2_C4rf
-0.065808567;1.376541179;0.05166847;0.172581384;0.131881428;436;3306;0.97048408;CV10F;C1_C2_C4svm
-0.016684556;1.047048353;0.052798811;0.164822354;0.127717391;141;1104;0.979345851;Test;C1_C2_C4svm
-0.542249007;1.261440891;-0.085534789;0.207937066;0.090909091;2;22;0.942045951;Moreira et al. (2023);C1_C2_C4svm
-1.558425757;2.453045881;-0.185568629;0.234007378;0.002494331;11;4410;0.919202012;Arab-Alameddine et al. (2012);C1_C2_C4svm
-0.022533009;1.144777312;0.013173465;0.110756719;0.043254688;143;3306;0.979393445;CV10F;C1_C2_C4xgb
0.055514716;0.947742732;0.01460066;0.106273573;0.04076087;45;1104;0.983345955;Test;C1_C2_C4xgb
